cost_id,project_id,contractor_id,material_id,cost_date,cost_category,planned_cost_myr,actual_cost_myr,quantity
CST002625,PRJ008,CON020,,2025-03-11,Labour,1186238.11,1214361.89,0.0
CST002626,PRJ008,CON018,,2025-03-12,Equipment,773450.15,823688.9,0.0
CST002627,PRJ008,CON013,,2025-03-13,Site Overhead,614980.68,623303.48,0.0
CST002628,PRJ008,CON016,MAT008,2025-03-14,Material,1068165.65,1270986.47,54.28
CST002629,PRJ008,CON011,,2025-03-15,Site Overhead,655860.47,617747.98,0.0
CST002630,PRJ008,CON011,,2025-03-16,Labour,868731.27,943109.7,0.0
CST002631,PRJ008,CON019,MAT003,2025-03-17,Material,998618.81,1085040.79,111.08
CST002632,PRJ008,CON013,,2025-03-18,Site Overhead,1046022.28,1241379.79,0.0
CST002633,PRJ008,CON019,,2025-03-19,Site Overhead,1138847.89,1018426.7,0.0
CST002634,PRJ008,CON013,MAT007,2025-03-20,Material,950677.79,890420.82,20.05
CST002635,PRJ008,CON012,,2025-03-21,Subcontract,842177.02,1012244.8,0.0
CST002636,PRJ008,CON005,,2025-03-22,Equipment,1103568.46,993680.52,0.0
CST002637,PRJ008,CON019,,2025-03-23,Labour,1128796.09,982813.67,0.0
CST002638,PRJ008,CON004,,2025-03-24,Labour,792188.74,891682.73,0.0
CST002639,PRJ008,CON018,,2025-03-25,Equipment,1054840.78,1017202.18,0.0
CST002640,PRJ008,CON014,,2025-03-26,Site Overhead,851026.79,1011572.11,0.0
CST002641,PRJ008,CON014,MAT010,2025-03-27,Material,1024088.84,1227441.82,58.19
CST002642,PRJ008,CON014,,2025-03-28,Subcontract,1206738.69,1181156.97,0.0
CST002643,PRJ008,CON013,MAT012,2025-03-29,Material,1099280.34,1048969.48,38.66
CST002644,PRJ008,CON013,,2025-03-30,Equipment,924958.74,1074063.55,0.0
CST002645,PRJ008,CON017,MAT007,2025-03-31,Material,1106055.15,1111325.25,33.07
CST002646,PRJ008,CON012,,2025-04-01,Subcontract,896660.26,859724.38,0.0
CST002647,PRJ008,CON010,,2025-04-02,Labour,952026.03,918546.57,0.0
CST002648,PRJ008,CON007,,2025-04-03,Labour,875579.04,899911.02,0.0
CST002649,PRJ008,CON012,MAT009,2025-04-04,Material,825245.6,977292.53,96.13
CST002650,PRJ008,CON017,MAT003,2025-04-05,Material,827386.25,931565.18,91.39
CST002651,PRJ008,CON016,,2025-04-06,Labour,1208902.39,1288724.91,0.0
CST002652,PRJ008,CON006,MAT002,2025-04-07,Material,634736.79,605600.44,115.44
CST002653,PRJ008,CON011,MAT012,2025-04-08,Material,654016.15,708209.59,29.67
CST002654,PRJ008,CON012,,2025-04-09,Equipment,1201487.18,1059282.25,0.0
CST002655,PRJ008,CON018,,2025-04-10,Labour,740272.2,750452.42,0.0
CST002656,PRJ008,CON002,MAT002,2025-04-11,Material,695586.64,827726.52,131.51
CST002657,PRJ008,CON002,MAT011,2025-04-12,Material,1044480.67,1032391.68,138.32
CST002658,PRJ008,CON012,,2025-04-13,Labour,907087.55,1051126.22,0.0
CST002659,PRJ008,CON008,MAT010,2025-04-14,Material,1213471.87,1073065.1,107.85
CST002660,PRJ008,CON004,MAT001,2025-04-15,Material,939018.91,851390.5,153.33
CST002661,PRJ008,CON011,MAT003,2025-04-16,Material,1141927.6,1273604.02,14.19
CST002662,PRJ008,CON017,,2025-04-17,Labour,1202528.74,1103123.54,0.0
CST002663,PRJ008,CON014,MAT001,2025-04-18,Material,954460.02,927844.58,26.82
CST002664,PRJ008,CON004,,2025-04-19,Site Overhead,803259.69,810733.2,0.0
CST002665,PRJ008,CON017,MAT002,2025-04-20,Material,672659.83,791939.1,35.5
CST002666,PRJ008,CON003,,2025-04-21,Labour,1137739.25,1215269.35,0.0
CST002667,PRJ008,CON017,,2025-04-22,Labour,1205043.45,1166379.12,0.0
CST002668,PRJ008,CON005,,2025-04-23,Labour,1078478.91,996776.96,0.0
CST002669,PRJ008,CON018,MAT005,2025-04-24,Material,719962.55,745928.72,15.64
CST002670,PRJ008,CON015,MAT006,2025-04-25,Material,816164.36,820723.49,117.94
CST002671,PRJ008,CON007,MAT004,2025-04-26,Material,960813.37,886062.42,12.91
CST002672,PRJ008,CON015,,2025-04-27,Labour,629493.1,605879.68,0.0
CST002673,PRJ008,CON014,MAT008,2025-04-28,Material,1211257.95,1195017.42,112.29
CST002674,PRJ008,CON010,,2025-04-29,Labour,1139857.66,1280093.85,0.0
CST002675,PRJ008,CON002,,2025-04-30,Labour,894906.9,879686.48,0.0
CST002676,PRJ008,CON005,MAT001,2025-05-01,Material,917514.5,1037028.82,153.7
CST002677,PRJ008,CON001,,2025-05-02,Labour,984250.05,1153014.21,0.0
CST002678,PRJ008,CON007,MAT001,2025-05-03,Material,896023.18,1033794.14,43.25
CST002679,PRJ008,CON014,,2025-05-04,Equipment,726171.4,842146.18,0.0
CST002680,PRJ008,CON002,MAT008,2025-05-05,Material,626868.83,545599.94,138.72
CST002681,PRJ008,CON018,,2025-05-06,Subcontract,599655.24,534794.29,0.0
CST002682,PRJ008,CON001,,2025-05-07,Subcontract,619825.43,616208.58,0.0
CST002683,PRJ008,CON007,,2025-05-08,Labour,808948.04,780322.07,0.0
CST002684,PRJ008,CON018,,2025-05-09,Equipment,1154984.44,1292676.3,0.0
CST002685,PRJ008,CON004,MAT008,2025-05-10,Material,818505.47,893504.05,87.12
CST002686,PRJ008,CON012,,2025-05-11,Labour,1045423.98,1011804.51,0.0
CST002687,PRJ008,CON010,,2025-05-12,Site Overhead,728650.39,657502.06,0.0
CST002688,PRJ008,CON002,,2025-05-13,Labour,815216.25,858459.15,0.0
CST002689,PRJ008,CON020,,2025-05-14,Subcontract,1046681.39,1171645.34,0.0
CST002690,PRJ008,CON019,MAT006,2025-05-15,Material,694862.41,835300.29,88.63
CST002691,PRJ008,CON004,MAT007,2025-05-16,Material,740250.41,686626.74,118.96
CST002692,PRJ008,CON001,,2025-05-17,Labour,959636.67,926368.19,0.0
CST002693,PRJ008,CON003,MAT001,2025-05-18,Material,917076.53,940408.95,41.33
CST002694,PRJ008,CON002,,2025-05-19,Labour,770624.46,797215.0,0.0
CST002695,PRJ008,CON001,,2025-05-20,Subcontract,730578.3,669901.73,0.0
CST002696,PRJ008,CON004,MAT001,2025-05-21,Material,1018149.79,1128569.42,55.47
CST002697,PRJ008,CON005,MAT001,2025-05-22,Material,766586.52,805405.05,155.04
CST002698,PRJ008,CON011,,2025-05-23,Labour,1087630.82,936804.52,0.0
CST002699,PRJ008,CON020,,2025-05-24,Labour,968712.32,1152986.32,0.0
CST002700,PRJ008,CON016,MAT001,2025-05-25,Material,988002.63,996078.91,5.52
CST002701,PRJ008,CON009,,2025-05-26,Site Overhead,1025849.94,954768.05,0.0
CST002702,PRJ008,CON002,,2025-05-27,Site Overhead,754826.4,835537.32,0.0
CST002703,PRJ008,CON014,,2025-05-28,Subcontract,845379.62,938833.99,0.0
CST002704,PRJ008,CON009,MAT001,2025-05-29,Material,751802.55,707249.59,146.97
CST002705,PRJ008,CON006,,2025-05-30,Equipment,712532.47,825681.3,0.0
CST002706,PRJ008,CON008,MAT005,2025-05-31,Material,1155038.45,1280231.1,110.76
CST002707,PRJ008,CON011,MAT002,2025-06-01,Material,1169462.45,1272583.03,121.26
CST002708,PRJ008,CON012,MAT008,2025-06-02,Material,866625.37,762512.06,79.1
CST002709,PRJ008,CON004,MAT001,2025-06-03,Material,747319.89,882876.51,84.03
CST002710,PRJ008,CON005,,2025-06-04,Equipment,1093430.32,1271092.75,0.0
CST002711,PRJ008,CON013,,2025-06-05,Subcontract,1097136.06,1124353.88,0.0
CST002712,PRJ008,CON013,,2025-06-06,Subcontract,859022.55,946220.03,0.0
CST002713,PRJ008,CON003,,2025-06-07,Labour,950985.8,866135.54,0.0
CST002714,PRJ008,CON004,MAT008,2025-06-08,Material,821100.57,913482.73,40.32
CST002715,PRJ008,CON019,,2025-06-09,Labour,698255.12,777900.89,0.0
CST002716,PRJ008,CON007,MAT004,2025-06-10,Material,1143629.83,1089733.22,106.02
CST002717,PRJ008,CON001,MAT009,2025-06-11,Material,1101888.22,1147983.06,151.63
CST002718,PRJ008,CON012,,2025-06-12,Site Overhead,731607.41,825128.34,0.0
CST002719,PRJ008,CON016,,2025-06-13,Subcontract,1027664.94,954302.63,0.0
CST002720,PRJ008,CON015,,2025-06-14,Labour,706221.65,825569.34,0.0
CST002721,PRJ008,CON016,MAT005,2025-06-15,Material,904327.54,910962.54,8.93
CST002722,PRJ008,CON011,MAT007,2025-06-16,Material,619357.23,744422.13,16.69
CST002723,PRJ008,CON013,,2025-06-17,Equipment,1174345.92,1242822.19,0.0
CST002724,PRJ008,CON011,MAT012,2025-06-18,Material,789746.93,930608.07,32.28
CST002725,PRJ008,CON005,MAT006,2025-06-19,Material,646961.24,705337.14,133.35
CST002726,PRJ008,CON015,,2025-06-20,Equipment,784816.05,722092.39,0.0
CST002727,PRJ008,CON009,,2025-06-21,Equipment,1156050.96,1333529.39,0.0
CST002728,PRJ008,CON009,,2025-06-22,Labour,733236.44,793446.06,0.0
CST002729,PRJ008,CON015,,2025-06-23,Labour,682159.22,609745.35,0.0
CST002730,PRJ008,CON014,MAT011,2025-06-24,Material,648374.04,675730.81,151.2
CST002731,PRJ008,CON008,MAT004,2025-06-25,Material,774978.36,736914.65,15.55
CST002732,PRJ008,CON012,,2025-06-26,Equipment,1000128.82,1089212.06,0.0
CST002733,PRJ008,CON008,MAT007,2025-06-27,Material,598547.18,546625.66,42.79
CST002734,PRJ008,CON005,,2025-06-28,Site Overhead,1209393.61,1374306.31,0.0
CST002735,PRJ008,CON014,MAT010,2025-06-29,Material,1003295.12,942019.16,98.09
CST002736,PRJ008,CON007,,2025-06-30,Site Overhead,1073226.63,1013477.68,0.0
CST002737,PRJ008,CON011,,2025-07-01,Equipment,1171633.77,1169506.1,0.0
CST002738,PRJ008,CON007,MAT007,2025-07-02,Material,736377.88,641214.45,63.37
CST002739,PRJ008,CON010,MAT001,2025-07-03,Material,924192.84,903401.27,125.88
CST002740,PRJ008,CON016,MAT012,2025-07-04,Material,944929.61,871489.32,79.55
CST002741,PRJ008,CON017,,2025-07-05,Labour,1183426.03,1131908.36,0.0
CST002742,PRJ008,CON007,,2025-07-06,Labour,918064.05,1033148.51,0.0
CST002743,PRJ008,CON018,,2025-07-07,Equipment,1136251.64,1094398.07,0.0
CST002744,PRJ008,CON007,,2025-07-08,Site Overhead,882146.85,1023665.21,0.0
CST002745,PRJ008,CON004,MAT010,2025-07-09,Material,797982.61,870634.89,153.4
CST002746,PRJ008,CON014,,2025-07-10,Labour,957975.55,1010473.8,0.0
CST002747,PRJ008,CON006,,2025-07-11,Site Overhead,680955.44,694223.53,0.0
CST002748,PRJ008,CON010,,2025-07-12,Labour,1026153.23,1053199.85,0.0
CST002749,PRJ008,CON012,,2025-07-13,Equipment,1077920.36,1301802.23,0.0
CST002750,PRJ008,CON003,,2025-07-14,Subcontract,797576.24,894733.23,0.0
CST002751,PRJ008,CON002,,2025-07-15,Labour,884065.57,906578.15,0.0
CST002752,PRJ008,CON010,MAT011,2025-07-16,Material,1199136.37,1105805.29,104.41
CST002753,PRJ008,CON002,MAT003,2025-07-17,Material,1220126.74,1066684.11,36.0
CST002754,PRJ008,CON010,,2025-07-18,Labour,862980.53,833087.72,0.0
CST002755,PRJ008,CON011,,2025-07-19,Site Overhead,1039661.28,1046013.32,0.0
CST002756,PRJ008,CON010,,2025-07-20,Equipment,1146858.06,1080846.07,0.0
CST002757,PRJ008,CON019,MAT009,2025-07-21,Material,644958.51,724842.42,118.74
CST002758,PRJ008,CON016,,2025-07-22,Equipment,716973.8,658242.16,0.0
CST002759,PRJ008,CON008,,2025-07-23,Equipment,1003854.44,1218788.49,0.0
CST002760,PRJ008,CON010,,2025-07-24,Labour,1081558.9,1221587.36,0.0
CST002761,PRJ008,CON015,MAT002,2025-07-25,Material,728742.66,659799.47,53.14
CST002762,PRJ008,CON014,MAT009,2025-07-26,Material,1153979.52,1096182.13,45.06
CST002763,PRJ008,CON020,,2025-07-27,Equipment,927340.87,868136.61,0.0
CST002764,PRJ008,CON012,,2025-07-28,Site Overhead,1192660.93,1150886.62,0.0
CST002765,PRJ008,CON004,MAT007,2025-07-29,Material,796105.25,951038.42,77.7
CST002766,PRJ008,CON007,,2025-07-30,Equipment,709132.2,863185.53,0.0
CST002767,PRJ008,CON014,,2025-07-31,Labour,1100555.9,1167382.78,0.0
CST002768,PRJ008,CON004,MAT010,2025-08-01,Material,697879.22,802008.24,48.08
CST002769,PRJ008,CON019,,2025-08-02,Labour,890656.49,1076313.08,0.0
CST002770,PRJ008,CON020,,2025-08-03,Equipment,1100147.64,1320336.57,0.0
CST002771,PRJ008,CON020,,2025-08-04,Equipment,878549.61,774627.67,0.0
CST002772,PRJ008,CON008,MAT003,2025-08-05,Material,801001.19,705854.32,46.14
CST002773,PRJ008,CON020,MAT007,2025-08-06,Material,980077.45,940521.32,45.12
CST002774,PRJ008,CON010,,2025-08-07,Labour,1024746.8,1196386.82,0.0
CST002775,PRJ008,CON016,,2025-08-08,Labour,1113483.08,1299001.99,0.0
CST002776,PRJ008,CON020,,2025-08-09,Subcontract,943151.41,834963.89,0.0
CST002777,PRJ008,CON004,,2025-08-10,Labour,716630.05,731647.68,0.0
CST002778,PRJ008,CON020,,2025-08-11,Labour,934494.38,1139434.15,0.0
CST002779,PRJ008,CON006,,2025-08-12,Labour,621281.74,594671.29,0.0
CST002780,PRJ008,CON014,MAT003,2025-08-13,Material,963054.61,879218.66,70.17
CST002781,PRJ008,CON014,,2025-08-14,Labour,879212.3,766678.44,0.0
CST002782,PRJ008,CON017,,2025-08-15,Equipment,990734.44,926493.41,0.0
CST002783,PRJ008,CON002,MAT008,2025-08-16,Material,1217843.85,1101938.44,133.07
CST002784,PRJ008,CON010,,2025-08-17,Labour,1068796.48,932425.31,0.0
CST002785,PRJ008,CON018,MAT006,2025-08-18,Material,1124976.09,1026968.79,65.34
CST002786,PRJ008,CON017,,2025-08-19,Subcontract,1095397.89,1096269.23,0.0
CST002787,PRJ008,CON019,MAT002,2025-08-20,Material,673468.01,805429.19,108.92
CST002788,PRJ008,CON016,,2025-08-21,Site Overhead,781934.35,794472.58,0.0
CST002789,PRJ008,CON006,,2025-08-22,Labour,765720.21,698569.01,0.0
CST002790,PRJ008,CON003,,2025-08-23,Equipment,691310.51,627735.27,0.0
CST002791,PRJ008,CON015,MAT005,2025-08-24,Material,960886.55,896086.39,125.6
CST002792,PRJ008,CON013,MAT006,2025-08-25,Material,683376.61,815428.38,45.01
CST002793,PRJ008,CON002,,2025-08-26,Labour,767884.18,724361.57,0.0
CST002794,PRJ008,CON019,MAT011,2025-08-27,Material,1118812.84,1266220.47,153.27
CST002795,PRJ008,CON018,MAT003,2025-08-28,Material,1217723.06,1432105.01,132.14
CST002796,PRJ008,CON019,,2025-08-29,Equipment,898843.45,939560.84,0.0
CST002797,PRJ008,CON004,MAT001,2025-08-30,Material,648915.86,578756.15,52.39
CST002798,PRJ008,CON014,MAT011,2025-08-31,Material,947655.36,1070486.3,100.13
CST002799,PRJ008,CON009,MAT011,2025-09-01,Material,633769.3,677758.7,85.29
CST002800,PRJ008,CON008,,2025-09-02,Equipment,759261.84,886615.1,0.0
CST002801,PRJ008,CON019,MAT004,2025-09-03,Material,1061438.56,1132985.75,140.54
CST002802,PRJ008,CON013,,2025-09-04,Labour,1036724.16,1119966.14,0.0
CST002803,PRJ008,CON016,,2025-09-05,Labour,670527.22,811044.23,0.0
CST002804,PRJ008,CON004,,2025-09-06,Subcontract,767026.0,769023.13,0.0
CST002805,PRJ008,CON013,MAT007,2025-09-07,Material,813263.76,845410.01,82.16
CST002806,PRJ008,CON001,,2025-09-08,Equipment,843861.49,891361.22,0.0
CST002807,PRJ008,CON009,MAT005,2025-09-09,Material,733986.27,832250.31,51.32
CST002808,PRJ008,CON020,,2025-09-10,Labour,716223.75,864575.13,0.0
CST002809,PRJ008,CON008,MAT010,2025-09-11,Material,815968.79,846463.31,107.76
CST002810,PRJ008,CON001,,2025-09-12,Subcontract,951043.88,1046221.44,0.0
CST002811,PRJ008,CON005,,2025-09-13,Labour,1159149.89,1379770.48,0.0
CST002812,PRJ008,CON002,,2025-09-14,Subcontract,669098.42,772589.01,0.0
CST002813,PRJ008,CON005,MAT001,2025-09-15,Material,862915.77,890975.07,109.67
CST002814,PRJ008,CON015,,2025-09-16,Subcontract,711940.94,647762.66,0.0
CST002815,PRJ008,CON005,MAT006,2025-09-17,Material,720954.62,671109.18,35.1
CST002816,PRJ008,CON020,MAT005,2025-09-18,Material,937384.58,833540.64,133.35
CST002817,PRJ008,CON004,,2025-09-19,Equipment,878671.34,1001869.48,0.0
CST002818,PRJ008,CON010,,2025-09-20,Equipment,718762.71,833734.24,0.0
CST002819,PRJ008,CON007,,2025-09-21,Equipment,829552.4,1001196.66,0.0
CST002820,PRJ008,CON004,,2025-09-22,Labour,1077365.48,1159465.25,0.0
CST002821,PRJ008,CON012,,2025-09-23,Labour,692942.96,628579.9,0.0
CST002822,PRJ008,CON016,MAT003,2025-09-24,Material,922132.59,993998.46,12.9
CST002823,PRJ008,CON015,,2025-09-25,Site Overhead,643886.68,561892.11,0.0
CST002824,PRJ008,CON009,,2025-09-26,Labour,806180.09,845787.89,0.0
CST002825,PRJ008,CON001,,2025-09-27,Equipment,1200752.04,1140618.87,0.0
CST002826,PRJ008,CON016,,2025-09-28,Labour,1071065.68,1218035.3,0.0
CST002827,PRJ008,CON020,MAT001,2025-09-29,Material,994407.57,1115224.38,42.64
CST002828,PRJ008,CON005,,2025-09-30,Labour,980842.45,1049123.35,0.0
CST002829,PRJ008,CON008,,2025-10-01,Subcontract,916389.43,1051938.33,0.0
CST002830,PRJ008,CON015,,2025-10-02,Equipment,713491.78,684588.06,0.0
CST002831,PRJ008,CON002,MAT011,2025-10-03,Material,623087.07,742514.65,11.98
CST002832,PRJ008,CON008,,2025-10-04,Equipment,1124252.99,1356782.3,0.0
CST002833,PRJ008,CON010,MAT009,2025-10-05,Material,1066468.81,1250373.9,79.25
CST002834,PRJ008,CON008,MAT010,2025-10-06,Material,894875.36,893424.6,124.89
CST002835,PRJ008,CON006,,2025-10-07,Labour,719471.53,807824.46,0.0
CST002836,PRJ008,CON016,,2025-10-08,Labour,1165276.06,1035102.78,0.0
CST002837,PRJ008,CON007,MAT001,2025-10-09,Material,656926.71,579115.36,39.51
CST002838,PRJ008,CON011,,2025-10-10,Labour,945301.15,863425.97,0.0
CST002839,PRJ008,CON004,,2025-10-11,Labour,608721.13,548191.26,0.0
CST002840,PRJ008,CON011,MAT010,2025-10-12,Material,1148598.46,1075705.82,101.7
CST002841,PRJ008,CON018,,2025-10-13,Equipment,1055636.56,1238752.8,0.0
CST002842,PRJ008,CON015,,2025-10-14,Labour,935579.45,967456.51,0.0
CST002843,PRJ008,CON014,,2025-10-15,Labour,672448.87,813958.91,0.0
CST002844,PRJ008,CON005,MAT006,2025-10-16,Material,969394.39,885245.54,24.94
CST002845,PRJ008,CON012,,2025-10-17,Labour,1197739.94,1042632.18,0.0
CST002846,PRJ008,CON004,,2025-10-18,Equipment,729490.13,675141.95,0.0
CST002847,PRJ008,CON014,MAT002,2025-10-19,Material,1088924.57,1256047.94,71.75
CST002848,PRJ008,CON012,MAT004,2025-10-20,Material,600932.91,627270.92,131.53
CST002849,PRJ008,CON017,,2025-10-21,Labour,732459.6,880152.55,0.0
CST002850,PRJ008,CON019,MAT001,2025-10-22,Material,954631.33,1111127.46,28.93
CST002851,PRJ008,CON008,,2025-10-23,Subcontract,871725.85,1034961.59,0.0
CST002852,PRJ008,CON009,,2025-10-24,Subcontract,705242.36,831214.9,0.0
CST002853,PRJ008,CON001,MAT003,2025-10-25,Material,837479.87,1017385.24,35.38
CST002854,PRJ008,CON015,MAT010,2025-10-26,Material,820438.42,756734.74,150.0
CST002855,PRJ008,CON017,,2025-10-27,Labour,1103767.99,957925.56,0.0
CST002856,PRJ008,CON008,MAT003,2025-10-28,Material,746390.88,670963.79,54.37
CST002857,PRJ008,CON004,,2025-10-29,Labour,1084736.64,1111301.48,0.0
CST002858,PRJ008,CON004,,2025-10-30,Labour,768684.31,759133.17,0.0
CST002859,PRJ008,CON003,MAT005,2025-10-31,Material,762512.28,776898.24,156.89
CST002860,PRJ008,CON007,,2025-11-01,Equipment,788905.9,701888.72,0.0
CST002861,PRJ008,CON012,MAT005,2025-11-02,Material,825674.96,974484.33,135.47
CST002862,PRJ008,CON011,,2025-11-03,Equipment,610572.24,721978.38,0.0
CST002863,PRJ008,CON007,,2025-11-04,Labour,798890.67,837649.57,0.0
CST002864,PRJ008,CON002,MAT012,2025-11-05,Material,1203200.58,1384940.62,39.18
CST002865,PRJ008,CON010,MAT008,2025-11-06,Material,1196795.94,1058955.04,70.17
CST002866,PRJ008,CON016,MAT010,2025-11-07,Material,946981.73,910044.15,155.11
CST002867,PRJ008,CON016,,2025-11-08,Site Overhead,1169273.31,1129642.1,0.0
CST002868,PRJ008,CON016,MAT006,2025-11-09,Material,598756.68,545509.36,97.72
CST002869,PRJ008,CON006,,2025-11-10,Labour,705184.54,683865.06,0.0
CST002870,PRJ008,CON020,,2025-11-11,Equipment,626235.83,675490.19,0.0
CST002871,PRJ008,CON016,MAT004,2025-11-12,Material,632892.16,767556.23,142.01
CST002872,PRJ008,CON016,,2025-11-13,Labour,1057773.35,1253596.3,0.0
CST002873,PRJ008,CON016,,2025-11-14,Labour,723821.34,633216.62,0.0
CST002874,PRJ008,CON020,,2025-11-15,Labour,630219.46,554158.24,0.0
CST002875,PRJ008,CON012,,2025-11-16,Labour,862061.76,961611.51,0.0
CST002876,PRJ008,CON013,,2025-11-17,Labour,998230.54,1130582.13,0.0
CST002877,PRJ008,CON009,MAT007,2025-11-18,Material,928721.52,968974.07,118.28
CST002878,PRJ008,CON017,,2025-11-19,Subcontract,825988.39,833895.14,0.0
CST002879,PRJ008,CON018,,2025-11-20,Subcontract,938360.55,1039002.37,0.0
CST002880,PRJ008,CON002,,2025-11-21,Labour,930039.05,1074122.48,0.0
CST002881,PRJ008,CON020,MAT010,2025-11-22,Material,1089194.47,1263740.3,122.85
CST002882,PRJ008,CON018,,2025-11-23,Labour,801729.08,723669.08,0.0
CST002883,PRJ008,CON008,,2025-11-24,Labour,1069946.2,1229283.19,0.0
CST002884,PRJ008,CON014,,2025-11-25,Labour,903353.48,995420.92,0.0
CST002885,PRJ008,CON015,,2025-11-26,Site Overhead,719147.22,682341.7,0.0
CST002886,PRJ008,CON002,,2025-11-27,Subcontract,653271.36,746635.35,0.0
CST002887,PRJ008,CON010,MAT002,2025-11-28,Material,1080384.23,973675.42,96.8
CST002888,PRJ008,CON017,,2025-11-29,Subcontract,1096701.54,1313225.57,0.0
CST002889,PRJ008,CON010,,2025-11-30,Subcontract,1080448.64,1154525.17,0.0
CST002890,PRJ008,CON017,,2025-12-01,Site Overhead,997238.11,944721.4,0.0
CST002891,PRJ008,CON004,,2025-12-02,Labour,1098285.88,1335737.47,0.0
CST002892,PRJ008,CON005,,2025-12-03,Site Overhead,762221.14,768783.14,0.0
CST002893,PRJ008,CON012,,2025-12-04,Subcontract,1203893.02,1281066.88,0.0
CST002894,PRJ008,CON020,,2025-12-05,Subcontract,1143125.43,1340393.9,0.0
CST002895,PRJ008,CON001,MAT011,2025-12-06,Material,638786.3,605098.85,30.52
CST002896,PRJ008,CON007,,2025-12-07,Labour,767730.91,823027.21,0.0
CST002897,PRJ008,CON014,MAT002,2025-12-08,Material,651926.96,719333.27,39.74
CST002898,PRJ008,CON018,,2025-12-09,Equipment,1027103.22,1246786.8,0.0
CST002899,PRJ008,CON001,,2025-12-10,Equipment,621358.4,583187.56,0.0
CST002900,PRJ008,CON013,,2025-12-11,Equipment,1121601.72,1028711.27,0.0
CST002901,PRJ008,CON003,,2025-12-12,Site Overhead,920161.2,1096232.65,0.0
CST002902,PRJ008,CON011,,2025-12-13,Labour,814907.57,765703.35,0.0
CST002903,PRJ008,CON012,,2025-12-14,Labour,1158385.83,1153592.5,0.0
CST002904,PRJ008,CON009,MAT003,2025-12-15,Material,719295.49,631795.48,100.67
CST002905,PRJ008,CON018,,2025-12-16,Labour,1187684.15,1041565.58,0.0
CST002906,PRJ008,CON004,,2025-12-17,Equipment,1015021.06,929931.99,0.0
CST002907,PRJ008,CON011,MAT008,2025-12-18,Material,1150184.26,1383521.27,64.17
CST002908,PRJ008,CON004,,2025-12-19,Equipment,689888.31,601996.67,0.0
CST002909,PRJ008,CON017,,2025-12-20,Labour,995541.92,1116517.64,0.0
CST002910,PRJ008,CON011,,2025-12-21,Site Overhead,1078024.89,989823.65,0.0
CST002911,PRJ008,CON004,,2025-12-22,Labour,970976.12,951545.16,0.0
CST002912,PRJ008,CON001,,2025-12-23,Labour,851259.09,892546.45,0.0
CST002913,PRJ008,CON005,,2025-12-24,Equipment,1077366.99,1302270.79,0.0
CST002914,PRJ008,CON005,MAT011,2025-12-25,Material,728869.83,881022.23,87.88
CST002915,PRJ008,CON011,,2025-12-26,Labour,1052468.65,1089979.17,0.0
CST002916,PRJ008,CON014,,2025-12-27,Site Overhead,638940.55,626653.72,0.0
CST002917,PRJ008,CON005,MAT012,2025-12-28,Material,976574.2,1073467.62,53.33
CST002918,PRJ008,CON002,,2025-12-29,Labour,788132.14,747536.86,0.0
CST002919,PRJ008,CON007,MAT001,2025-12-30,Material,972792.77,986907.94,118.37
CST002920,PRJ008,CON010,,2025-12-31,Labour,859245.48,794779.94,0.0
