report_id,project_id,report_date,planned_progress_pct,actual_progress_pct,work_completed_qty,workers_on_site,weather,delay_hours
DPR002657,PRJ008,2025-04-12,41.07,38.01,151.01,189,Clear,0.0
DPR002658,PRJ008,2025-04-13,41.25,37.21,207.93,77,Clear,0.03
DPR002659,PRJ008,2025-04-14,41.44,37.32,305.42,145,Clear,0.0
DPR002660,PRJ008,2025-04-15,41.63,37.14,245.43,55,Clear,0.8
DPR002661,PRJ008,2025-04-16,41.81,37.99,191.23,168,Clear,0.24
DPR002662,PRJ008,2025-04-17,42.0,37.93,449.42,57,Cloudy,0.0
DPR002663,PRJ008,2025-04-18,42.19,37.7,469.14,128,Clear,0.0
DPR002664,PRJ008,2025-04-19,42.38,39.08,381.52,121,Cloudy,1.28
DPR002665,PRJ008,2025-04-20,42.56,39.13,67.54,46,Light Rain,0.15
DPR002666,PRJ008,2025-04-21,42.75,38.85,160.27,62,Clear,0.0
DPR002667,PRJ008,2025-04-22,42.94,39.23,213.55,47,Clear,0.0
DPR002668,PRJ008,2025-04-23,43.12,39.65,462.74,137,Clear,0.29
DPR002669,PRJ008,2025-04-24,43.31,39.41,403.18,60,Cloudy,0.0
DPR002670,PRJ008,2025-04-25,43.5,39.61,280.87,45,Clear,0.47
DPR002671,PRJ008,2025-04-26,43.68,38.99,253.8,168,Cloudy,1.43
DPR002672,PRJ008,2025-04-27,43.87,39.66,225.26,179,Clear,0.25
DPR002673,PRJ008,2025-04-28,44.06,40.24,359.3,117,Clear,2.24
DPR002674,PRJ008,2025-04-29,44.24,40.04,191.2,100,Cloudy,1.43
DPR002675,PRJ008,2025-04-30,44.43,40.31,208.61,120,Clear,0.0
DPR002676,PRJ008,2025-05-01,44.62,40.68,204.8,134,Clear,0.52
DPR002677,PRJ008,2025-05-02,44.8,40.53,354.47,62,Cloudy,1.43
DPR002678,PRJ008,2025-05-03,44.99,41.32,391.17,102,Clear,0.0
DPR002679,PRJ008,2025-05-04,45.18,40.56,58.37,219,Clear,0.0
DPR002680,PRJ008,2025-05-05,45.37,41.08,456.59,46,Cloudy,0.31
DPR002681,PRJ008,2025-05-06,45.55,41.5,275.56,67,Light Rain,0.0
DPR002682,PRJ008,2025-05-07,45.74,41.13,310.96,106,Cloudy,0.9
DPR002683,PRJ008,2025-05-08,45.93,41.22,326.04,120,Clear,0.03
DPR002684,PRJ008,2025-05-09,46.11,42.44,449.16,182,Clear,0.78
DPR002685,PRJ008,2025-05-10,46.3,41.78,402.48,91,Clear,0.0
DPR002686,PRJ008,2025-05-11,46.49,42.21,214.71,164,Clear,0.0
DPR002687,PRJ008,2025-05-12,46.67,42.55,262.16,119,Cloudy,0.11
DPR002688,PRJ008,2025-05-13,46.86,42.6,328.01,80,Light Rain,1.18
DPR002689,PRJ008,2025-05-14,47.05,42.61,231.46,123,Clear,0.57
DPR002690,PRJ008,2025-05-15,47.23,43.32,403.29,199,Clear,0.0
DPR002691,PRJ008,2025-05-16,47.42,43.04,116.99,131,Cloudy,0.0
DPR002692,PRJ008,2025-05-17,47.61,43.92,107.73,91,Light Rain,0.57
DPR002693,PRJ008,2025-05-18,47.8,43.38,87.73,45,Clear,1.5
DPR002694,PRJ008,2025-05-19,47.98,43.66,241.2,127,Light Rain,0.0
DPR002695,PRJ008,2025-05-20,48.17,44.18,300.23,39,Clear,1.49
DPR002696,PRJ008,2025-05-21,48.36,43.56,370.16,84,Clear,0.0
DPR002697,PRJ008,2025-05-22,48.54,43.85,192.73,158,Cloudy,1.38
DPR002698,PRJ008,2025-05-23,48.73,44.91,39.43,104,Clear,0.0
DPR002699,PRJ008,2025-05-24,48.92,44.41,272.47,171,Clear,0.0
DPR002700,PRJ008,2025-05-25,49.1,44.52,431.92,83,Cloudy,0.0
DPR002701,PRJ008,2025-05-26,49.29,45.02,191.25,173,Clear,0.74
DPR002702,PRJ008,2025-05-27,49.48,45.18,451.7,126,Cloudy,0.0
DPR002703,PRJ008,2025-05-28,49.66,45.01,281.75,197,Cloudy,0.0
DPR002704,PRJ008,2025-05-29,49.85,45.13,192.81,158,Cloudy,0.0
DPR002705,PRJ008,2025-05-30,50.04,45.2,361.96,174,Cloudy,0.0
DPR002706,PRJ008,2025-05-31,50.22,45.44,368.27,119,Clear,1.2
DPR002707,PRJ008,2025-06-01,50.41,45.99,140.01,106,Clear,0.0
DPR002708,PRJ008,2025-06-02,50.6,45.24,104.98,56,Clear,0.72
DPR002709,PRJ008,2025-06-03,50.79,46.42,136.84,128,Clear,0.18
DPR002710,PRJ008,2025-06-04,50.97,46.21,215.95,197,Clear,1.18
DPR002711,PRJ008,2025-06-05,51.16,46.57,241.88,118,Clear,0.0
DPR002712,PRJ008,2025-06-06,51.35,46.35,108.54,163,Clear,0.0
DPR002713,PRJ008,2025-06-07,51.53,47.19,262.21,195,Clear,0.0
DPR002714,PRJ008,2025-06-08,51.72,46.8,168.95,152,Cloudy,0.43
DPR002715,PRJ008,2025-06-09,51.91,46.86,310.86,195,Cloudy,0.0
DPR002716,PRJ008,2025-06-10,52.09,47.26,173.41,210,Clear,0.0
DPR002717,PRJ008,2025-06-11,52.28,46.93,468.03,157,Light Rain,0.0
DPR002718,PRJ008,2025-06-12,52.47,47.26,479.86,155,Light Rain,0.41
DPR002719,PRJ008,2025-06-13,52.65,47.69,121.45,85,Clear,0.0
DPR002720,PRJ008,2025-06-14,52.84,47.85,263.75,37,Cloudy,0.0
DPR002721,PRJ008,2025-06-15,53.03,48.26,465.01,51,Cloudy,0.75
DPR002722,PRJ008,2025-06-16,53.22,48.7,112.81,199,Clear,0.09
DPR002723,PRJ008,2025-06-17,53.4,48.68,338.26,123,Light Rain,0.0
DPR002724,PRJ008,2025-06-18,53.59,48.97,178.33,37,Clear,0.36
DPR002725,PRJ008,2025-06-19,53.78,49.08,122.45,196,Light Rain,0.0
DPR002726,PRJ008,2025-06-20,53.96,49.16,297.61,39,Light Rain,0.28
DPR002727,PRJ008,2025-06-21,54.15,48.91,261.94,162,Cloudy,0.7
DPR002728,PRJ008,2025-06-22,54.34,49.07,251.41,83,Clear,0.0
DPR002729,PRJ008,2025-06-23,54.52,49.16,86.52,90,Clear,0.93
DPR002730,PRJ008,2025-06-24,54.71,49.53,412.3,52,Light Rain,0.47
DPR002731,PRJ008,2025-06-25,54.9,50.68,356.95,84,Light Rain,2.06
DPR002732,PRJ008,2025-06-26,55.08,50.64,392.82,171,Cloudy,0.0
DPR002733,PRJ008,2025-06-27,55.27,49.89,221.47,109,Clear,0.16
DPR002734,PRJ008,2025-06-28,55.46,50.62,466.65,51,Clear,0.0
DPR002735,PRJ008,2025-06-29,55.64,50.42,169.1,36,Cloudy,0.43
DPR002736,PRJ008,2025-06-30,55.83,50.62,51.11,159,Cloudy,0.8
DPR002737,PRJ008,2025-07-01,56.02,50.79,126.54,219,Light Rain,1.75
DPR002738,PRJ008,2025-07-02,56.21,51.01,235.62,172,Clear,0.0
DPR002739,PRJ008,2025-07-03,56.39,51.3,227.0,147,Light Rain,1.37
DPR002740,PRJ008,2025-07-04,56.58,51.0,388.04,80,Light Rain,0.38
DPR002741,PRJ008,2025-07-05,56.77,52.34,63.94,153,Clear,0.46
DPR002742,PRJ008,2025-07-06,56.95,52.38,129.29,204,Clear,1.35
DPR002743,PRJ008,2025-07-07,57.14,51.31,336.08,121,Cloudy,0.73
DPR002744,PRJ008,2025-07-08,57.33,52.23,86.71,48,Clear,0.54
DPR002745,PRJ008,2025-07-09,57.51,52.69,362.99,204,Clear,0.0
DPR002746,PRJ008,2025-07-10,57.7,52.37,211.74,85,Clear,0.07
DPR002747,PRJ008,2025-07-11,57.89,52.57,386.64,57,Cloudy,0.0
DPR002748,PRJ008,2025-07-12,58.07,52.09,468.14,218,Cloudy,0.94
DPR002749,PRJ008,2025-07-13,58.26,53.39,462.59,188,Clear,1.07
DPR002750,PRJ008,2025-07-14,58.45,52.33,256.85,115,Clear,0.67
DPR002751,PRJ008,2025-07-15,58.63,53.38,87.52,61,Clear,0.37
DPR002752,PRJ008,2025-07-16,58.82,53.46,166.17,179,Light Rain,0.24
DPR002753,PRJ008,2025-07-17,59.01,53.6,62.62,60,Cloudy,1.13
DPR002754,PRJ008,2025-07-18,59.2,53.62,125.78,111,Cloudy,0.35
DPR002755,PRJ008,2025-07-19,59.38,54.09,294.79,42,Clear,0.02
DPR002756,PRJ008,2025-07-20,59.57,53.76,69.16,124,Clear,2.06
DPR002757,PRJ008,2025-07-21,59.76,54.04,144.27,160,Cloudy,0.0
DPR002758,PRJ008,2025-07-22,59.94,54.43,233.52,155,Cloudy,1.13
DPR002759,PRJ008,2025-07-23,60.13,54.42,371.42,65,Clear,0.71
DPR002760,PRJ008,2025-07-24,60.32,54.69,100.93,210,Clear,0.0
DPR002761,PRJ008,2025-07-25,60.5,54.84,101.23,54,Heavy Rain,1.06
DPR002762,PRJ008,2025-07-26,60.69,55.21,401.39,131,Clear,1.83
DPR002763,PRJ008,2025-07-27,60.88,54.92,151.74,131,Clear,0.0
DPR002764,PRJ008,2025-07-28,61.06,55.17,171.79,113,Cloudy,1.31
DPR002765,PRJ008,2025-07-29,61.25,55.61,330.31,62,Light Rain,0.0
DPR002766,PRJ008,2025-07-30,61.44,56.1,198.98,59,Clear,0.24
DPR002767,PRJ008,2025-07-31,61.63,55.94,124.43,58,Clear,0.0
DPR002768,PRJ008,2025-08-01,61.81,56.33,290.41,192,Cloudy,0.0
DPR002769,PRJ008,2025-08-02,62.0,56.16,134.55,215,Clear,1.25
DPR002770,PRJ008,2025-08-03,62.19,57.16,304.59,83,Cloudy,0.81
DPR002771,PRJ008,2025-08-04,62.37,56.47,125.3,217,Cloudy,1.08
DPR002772,PRJ008,2025-08-05,62.56,57.17,436.63,203,Clear,0.01
DPR002773,PRJ008,2025-08-06,62.75,56.44,470.07,125,Clear,1.29
DPR002774,PRJ008,2025-08-07,62.93,56.92,472.98,65,Clear,0.0
DPR002775,PRJ008,2025-08-08,63.12,57.24,103.9,93,Clear,0.71
DPR002776,PRJ008,2025-08-09,63.31,57.67,87.71,180,Cloudy,0.0
DPR002777,PRJ008,2025-08-10,63.49,58.2,353.23,54,Clear,0.0
DPR002778,PRJ008,2025-08-11,63.68,57.82,332.45,39,Cloudy,0.43
DPR002779,PRJ008,2025-08-12,63.87,57.83,207.08,218,Clear,0.0
DPR002780,PRJ008,2025-08-13,64.05,57.92,337.9,196,Cloudy,0.0
DPR002781,PRJ008,2025-08-14,64.24,58.59,473.38,218,Clear,0.0
DPR002782,PRJ008,2025-08-15,64.43,58.31,328.41,193,Cloudy,0.09
DPR002783,PRJ008,2025-08-16,64.62,58.27,245.16,75,Cloudy,0.33
DPR002784,PRJ008,2025-08-17,64.8,58.93,327.59,179,Cloudy,2.28
DPR002785,PRJ008,2025-08-18,64.99,59.42,401.66,116,Cloudy,1.1
DPR002786,PRJ008,2025-08-19,65.18,59.45,223.16,98,Clear,0.0
DPR002787,PRJ008,2025-08-20,65.36,59.5,40.08,159,Clear,1.02
DPR002788,PRJ008,2025-08-21,65.55,59.65,251.57,214,Cloudy,0.0
DPR002789,PRJ008,2025-08-22,65.74,59.56,71.34,109,Clear,0.0
DPR002790,PRJ008,2025-08-23,65.92,59.17,280.89,218,Light Rain,2.62
DPR002791,PRJ008,2025-08-24,66.11,59.77,308.47,197,Clear,0.44
DPR002792,PRJ008,2025-08-25,66.3,60.46,108.19,167,Light Rain,0.9
DPR002793,PRJ008,2025-08-26,66.48,60.57,369.5,125,Clear,0.39
DPR002794,PRJ008,2025-08-27,66.67,59.88,97.83,74,Clear,0.0
DPR002795,PRJ008,2025-08-28,66.86,60.59,101.08,45,Light Rain,1.08
DPR002796,PRJ008,2025-08-29,67.05,60.83,78.51,77,Cloudy,0.0
DPR002797,PRJ008,2025-08-30,67.23,60.93,110.29,50,Clear,1.0
DPR002798,PRJ008,2025-08-31,67.42,61.77,249.98,105,Cloudy,0.0
DPR002799,PRJ008,2025-09-01,67.61,60.75,282.12,214,Clear,0.08
DPR002800,PRJ008,2025-09-02,67.79,61.69,292.63,207,Light Rain,0.25
DPR002801,PRJ008,2025-09-03,67.98,62.14,424.81,96,Clear,1.01
DPR002802,PRJ008,2025-09-04,68.17,61.63,478.0,206,Cloudy,0.0
DPR002803,PRJ008,2025-09-05,68.35,61.72,63.66,55,Clear,0.05
DPR002804,PRJ008,2025-09-06,68.54,63.01,179.84,67,Clear,0.39
DPR002805,PRJ008,2025-09-07,68.73,62.04,209.89,58,Clear,1.36
DPR002806,PRJ008,2025-09-08,68.91,61.81,132.52,93,Clear,0.98
DPR002807,PRJ008,2025-09-09,69.1,62.93,189.39,132,Clear,1.1
DPR002808,PRJ008,2025-09-10,69.29,62.68,77.4,80,Cloudy,0.0
DPR002809,PRJ008,2025-09-11,69.47,63.21,62.4,137,Light Rain,0.0
DPR002810,PRJ008,2025-09-12,69.66,63.78,302.21,120,Heavy Rain,0.13
DPR002811,PRJ008,2025-09-13,69.85,63.6,102.78,56,Clear,0.0
DPR002812,PRJ008,2025-09-14,70.04,62.81,268.61,153,Clear,0.0
DPR002813,PRJ008,2025-09-15,70.22,63.14,239.41,180,Clear,0.04
DPR002814,PRJ008,2025-09-16,70.41,63.47,222.5,159,Clear,0.21
DPR002815,PRJ008,2025-09-17,70.6,64.39,394.52,160,Clear,0.0
DPR002816,PRJ008,2025-09-18,70.78,64.23,276.93,129,Cloudy,0.31
DPR002817,PRJ008,2025-09-19,70.97,65.29,281.17,178,Light Rain,1.24
DPR002818,PRJ008,2025-09-20,71.16,64.91,291.61,196,Cloudy,0.0
DPR002819,PRJ008,2025-09-21,71.34,64.67,76.39,133,Light Rain,0.61
DPR002820,PRJ008,2025-09-22,71.53,64.74,120.73,88,Clear,0.0
DPR002821,PRJ008,2025-09-23,71.72,65.21,157.09,109,Cloudy,1.45
DPR002822,PRJ008,2025-09-24,71.9,65.43,202.89,92,Clear,2.04
DPR002823,PRJ008,2025-09-25,72.09,65.78,210.88,93,Cloudy,0.26
DPR002824,PRJ008,2025-09-26,72.28,66.38,228.19,147,Light Rain,0.15
DPR002825,PRJ008,2025-09-27,72.47,65.28,212.96,82,Cloudy,0.32
DPR002826,PRJ008,2025-09-28,72.65,65.61,347.91,217,Cloudy,1.52
DPR002827,PRJ008,2025-09-29,72.84,66.22,314.64,206,Light Rain,0.35
DPR002828,PRJ008,2025-09-30,73.03,66.24,145.74,116,Cloudy,0.0
DPR002829,PRJ008,2025-10-01,73.21,63.59,111.85,93,Clear,0.53
DPR002830,PRJ008,2025-10-02,73.4,63.58,282.51,147,Cloudy,0.64
DPR002831,PRJ008,2025-10-03,73.59,64.22,172.17,48,Heavy Rain,1.56
DPR002832,PRJ008,2025-10-04,73.77,63.87,343.26,147,Cloudy,0.67
DPR002833,PRJ008,2025-10-05,73.96,64.48,258.29,126,Clear,0.53
DPR002834,PRJ008,2025-10-06,74.15,63.81,439.99,190,Clear,1.42
DPR002835,PRJ008,2025-10-07,74.33,64.86,336.58,58,Cloudy,0.93
DPR002836,PRJ008,2025-10-08,74.52,64.81,137.92,98,Clear,0.54
DPR002837,PRJ008,2025-10-09,74.71,64.6,363.41,96,Light Rain,0.39
DPR002838,PRJ008,2025-10-10,74.89,65.22,85.38,180,Cloudy,1.17
DPR002839,PRJ008,2025-10-11,75.08,64.63,366.95,104,Light Rain,1.84
DPR002840,PRJ008,2025-10-12,75.27,65.53,143.99,56,Cloudy,0.0
DPR002841,PRJ008,2025-10-13,75.46,65.68,195.96,131,Cloudy,1.06
DPR002842,PRJ008,2025-10-14,75.64,66.22,261.09,69,Light Rain,0.39
DPR002843,PRJ008,2025-10-15,75.83,66.4,233.64,189,Clear,1.61
DPR002844,PRJ008,2025-10-16,76.02,66.27,439.99,116,Clear,1.32
DPR002845,PRJ008,2025-10-17,76.2,66.49,433.85,99,Clear,0.33
DPR002846,PRJ008,2025-10-18,76.39,66.47,382.38,132,Clear,1.53
DPR002847,PRJ008,2025-10-19,76.58,66.39,247.93,162,Cloudy,1.52
DPR002848,PRJ008,2025-10-20,76.76,66.21,435.45,100,Cloudy,0.96
DPR002849,PRJ008,2025-10-21,76.95,67.2,432.2,112,Cloudy,1.04
DPR002850,PRJ008,2025-10-22,77.14,67.25,207.89,199,Clear,0.94
DPR002851,PRJ008,2025-10-23,77.32,67.23,183.42,48,Cloudy,0.71
DPR002852,PRJ008,2025-10-24,77.51,67.38,451.76,162,Clear,0.07
DPR002853,PRJ008,2025-10-25,77.7,67.96,197.44,105,Clear,0.0
DPR002854,PRJ008,2025-10-26,77.89,67.4,479.87,159,Cloudy,0.33
DPR002855,PRJ008,2025-10-27,78.07,68.48,182.43,35,Light Rain,0.83
DPR002856,PRJ008,2025-10-28,78.26,67.98,478.16,211,Cloudy,0.89
DPR002857,PRJ008,2025-10-29,78.45,68.28,179.44,70,Cloudy,0.19
DPR002858,PRJ008,2025-10-30,78.63,68.98,294.14,165,Cloudy,0.73
DPR002859,PRJ008,2025-10-31,78.82,68.7,414.11,125,Cloudy,0.96
DPR002860,PRJ008,2025-11-01,79.01,68.9,187.46,95,Cloudy,0.48
DPR002861,PRJ008,2025-11-02,79.19,68.72,387.16,181,Clear,0.43
DPR002862,PRJ008,2025-11-03,79.38,69.69,437.85,184,Light Rain,0.96
DPR002863,PRJ008,2025-11-04,79.57,69.76,468.43,101,Clear,0.61
DPR002864,PRJ008,2025-11-05,79.75,69.61,104.85,151,Light Rain,1.71
DPR002865,PRJ008,2025-11-06,79.94,69.79,250.26,148,Heavy Rain,1.33
DPR002866,PRJ008,2025-11-07,80.13,70.32,135.89,190,Light Rain,0.25
DPR002867,PRJ008,2025-11-08,80.31,70.19,45.74,82,Clear,0.16
DPR002868,PRJ008,2025-11-09,80.5,70.23,454.94,114,Heavy Rain,1.08
DPR002869,PRJ008,2025-11-10,80.69,70.94,154.01,58,Cloudy,0.01
DPR002870,PRJ008,2025-11-11,80.88,70.62,61.15,184,Heavy Rain,0.68
DPR002871,PRJ008,2025-11-12,81.06,70.36,35.31,39,Clear,0.87
DPR002872,PRJ008,2025-11-13,81.25,71.33,157.31,138,Cloudy,0.0
DPR002873,PRJ008,2025-11-14,81.44,71.71,291.92,213,Cloudy,0.02
DPR002874,PRJ008,2025-11-15,81.62,71.42,405.54,166,Light Rain,0.39
DPR002875,PRJ008,2025-11-16,81.81,71.23,317.05,65,Clear,1.39
DPR002876,PRJ008,2025-11-17,82.0,71.06,389.34,200,Clear,0.83
DPR002877,PRJ008,2025-11-18,82.18,71.91,198.34,82,Cloudy,0.75
DPR002878,PRJ008,2025-11-19,82.37,71.83,199.81,186,Cloudy,2.28
DPR002879,PRJ008,2025-11-20,82.56,71.56,370.17,53,Cloudy,0.03
DPR002880,PRJ008,2025-11-21,82.74,71.83,294.48,107,Cloudy,0.01
DPR002881,PRJ008,2025-11-22,82.93,72.32,411.15,103,Cloudy,1.65
DPR002882,PRJ008,2025-11-23,83.12,73.02,418.98,92,Light Rain,1.04
DPR002883,PRJ008,2025-11-24,83.31,73.51,451.96,180,Clear,1.3
DPR002884,PRJ008,2025-11-25,83.49,73.24,458.14,114,Light Rain,0.97
DPR002885,PRJ008,2025-11-26,83.68,73.62,265.32,100,Clear,2.29
DPR002886,PRJ008,2025-11-27,83.87,73.4,126.59,104,Light Rain,0.87
DPR002887,PRJ008,2025-11-28,84.05,72.99,301.28,102,Light Rain,0.97
DPR002888,PRJ008,2025-11-29,84.24,73.25,355.09,212,Cloudy,2.19
DPR002889,PRJ008,2025-11-30,84.43,73.64,240.36,52,Clear,2.28
DPR002890,PRJ008,2025-12-01,84.61,73.87,292.82,108,Cloudy,0.06
DPR002891,PRJ008,2025-12-02,84.8,74.33,202.41,192,Clear,0.72
DPR002892,PRJ008,2025-12-03,84.99,74.85,256.16,165,Clear,0.0
DPR002893,PRJ008,2025-12-04,85.17,74.69,48.81,150,Light Rain,1.01
DPR002894,PRJ008,2025-12-05,85.36,74.94,270.41,105,Clear,1.42
DPR002895,PRJ008,2025-12-06,85.55,75.06,476.2,128,Clear,0.71
DPR002896,PRJ008,2025-12-07,85.73,75.39,206.11,194,Cloudy,1.68
DPR002897,PRJ008,2025-12-08,85.92,74.99,255.65,118,Clear,0.24
DPR002898,PRJ008,2025-12-09,86.11,76.04,45.38,75,Cloudy,0.59
DPR002899,PRJ008,2025-12-10,86.3,75.3,160.29,83,Cloudy,1.02
DPR002900,PRJ008,2025-12-11,86.48,75.86,182.83,109,Cloudy,1.05
DPR002901,PRJ008,2025-12-12,86.67,76.08,419.95,55,Light Rain,1.6
DPR002902,PRJ008,2025-12-13,86.86,77.0,249.07,212,Cloudy,0.0
DPR002903,PRJ008,2025-12-14,87.04,76.23,387.68,99,Clear,0.58
DPR002904,PRJ008,2025-12-15,87.23,76.16,288.1,128,Light Rain,1.47
DPR002905,PRJ008,2025-12-16,87.42,76.4,323.5,45,Clear,1.69
DPR002906,PRJ008,2025-12-17,87.6,76.42,57.65,183,Clear,1.12
DPR002907,PRJ008,2025-12-18,87.79,76.61,413.97,113,Light Rain,1.99
DPR002908,PRJ008,2025-12-19,87.98,76.25,347.25,171,Clear,1.58
DPR002909,PRJ008,2025-12-20,88.16,76.91,370.85,79,Light Rain,2.26
DPR002910,PRJ008,2025-12-21,88.35,77.38,309.16,135,Cloudy,1.99
DPR002911,PRJ008,2025-12-22,88.54,77.02,279.11,169,Cloudy,0.95
DPR002912,PRJ008,2025-12-23,88.73,77.03,407.89,186,Cloudy,1.55
DPR002913,PRJ008,2025-12-24,88.91,78.21,104.26,81,Clear,0.0
DPR002914,PRJ008,2025-12-25,89.1,78.26,355.64,95,Light Rain,1.12
DPR002915,PRJ008,2025-12-26,89.29,78.3,119.64,78,Light Rain,1.62
DPR002916,PRJ008,2025-12-27,89.47,78.55,442.49,93,Light Rain,0.0
DPR002917,PRJ008,2025-12-28,89.66,78.57,85.66,188,Heavy Rain,1.46
DPR002918,PRJ008,2025-12-29,89.85,78.2,388.32,175,Cloudy,0.44
DPR002919,PRJ008,2025-12-30,90.03,79.01,179.21,89,Light Rain,0.31
DPR002920,PRJ008,2025-12-31,90.22,79.58,41.04,94,Clear,1.93
DPR002921,PRJ009,2025-01-01,24.45,22.46,41.39,173,Light Rain,0.0
DPR002922,PRJ009,2025-01-02,24.64,23.45,132.22,95,Light Rain,1.04
DPR002923,PRJ009,2025-01-03,24.83,23.54,233.36,135,Cloudy,0.2
DPR002924,PRJ009,2025-01-04,25.02,23.45,60.19,209,Clear,1.3
DPR002925,PRJ009,2025-01-05,25.21,24.12,181.33,93,Cloudy,0.38
DPR002926,PRJ009,2025-01-06,25.41,23.85,235.07,147,Cloudy,1.42
DPR002927,PRJ009,2025-01-07,25.6,24.71,41.74,43,Heavy Rain,0.29
DPR002928,PRJ009,2025-01-08,25.79,25.13,219.15,202,Light Rain,0.0
DPR002929,PRJ009,2025-01-09,25.98,24.95,125.12,169,Cloudy,1.36
DPR002930,PRJ009,2025-01-10,26.17,24.71,410.88,49,Cloudy,0.66
DPR002931,PRJ009,2025-01-11,26.36,24.87,391.56,138,Heavy Rain,0.65
DPR002932,PRJ009,2025-01-12,26.56,25.21,341.19,198,Clear,0.15
DPR002933,PRJ009,2025-01-13,26.75,25.67,235.53,70,Cloudy,0.15
DPR002934,PRJ009,2025-01-14,26.94,25.44,282.8,68,Clear,0.0
DPR002935,PRJ009,2025-01-15,27.13,25.03,428.12,125,Cloudy,0.37
DPR002936,PRJ009,2025-01-16,27.32,25.63,197.36,111,Clear,0.62
DPR002937,PRJ009,2025-01-17,27.51,25.6,327.34,97,Clear,0.0
DPR002938,PRJ009,2025-01-18,27.71,25.86,153.82,150,Heavy Rain,0.66
DPR002939,PRJ009,2025-01-19,27.9,26.84,50.56,164,Light Rain,0.0
DPR002940,PRJ009,2025-01-20,28.09,26.18,72.33,67,Cloudy,0.0
DPR002941,PRJ009,2025-01-21,28.28,27.12,270.8,69,Cloudy,0.0
DPR002942,PRJ009,2025-01-22,28.47,26.84,239.55,141,Cloudy,0.0
DPR002943,PRJ009,2025-01-23,28.66,26.78,464.95,213,Clear,2.14
DPR002944,PRJ009,2025-01-24,28.86,26.67,50.15,71,Clear,0.0
DPR002945,PRJ009,2025-01-25,29.05,27.13,404.02,219,Clear,0.0
DPR002946,PRJ009,2025-01-26,29.24,27.63,227.48,98,Clear,0.47
DPR002947,PRJ009,2025-01-27,29.43,27.61,39.95,92,Heavy Rain,2.03
DPR002948,PRJ009,2025-01-28,29.62,27.89,369.14,198,Cloudy,0.0
DPR002949,PRJ009,2025-01-29,29.82,28.27,380.42,132,Heavy Rain,0.27
DPR002950,PRJ009,2025-01-30,30.01,27.85,105.74,61,Clear,1.02
DPR002951,PRJ009,2025-01-31,30.2,28.66,150.33,128,Light Rain,0.54
DPR002952,PRJ009,2025-02-01,30.39,28.71,437.98,178,Cloudy,1.05
DPR002953,PRJ009,2025-02-02,30.58,28.49,89.51,74,Clear,0.4
DPR002954,PRJ009,2025-02-03,30.77,29.18,437.86,66,Cloudy,0.0
DPR002955,PRJ009,2025-02-04,30.97,29.28,349.87,130,Clear,0.07
DPR002956,PRJ009,2025-02-05,31.16,29.02,216.27,53,Clear,0.64
DPR002957,PRJ009,2025-02-06,31.35,29.16,222.55,162,Light Rain,0.0
DPR002958,PRJ009,2025-02-07,31.54,28.93,327.44,117,Clear,0.0
DPR002959,PRJ009,2025-02-08,31.73,29.44,91.02,159,Light Rain,1.56
DPR002960,PRJ009,2025-02-09,31.92,30.23,427.42,86,Clear,0.29
DPR002961,PRJ009,2025-02-10,32.12,30.18,345.21,44,Clear,1.2
DPR002962,PRJ009,2025-02-11,32.31,30.45,72.38,99,Cloudy,0.0
DPR002963,PRJ009,2025-02-12,32.5,31.25,218.98,125,Light Rain,0.0
DPR002964,PRJ009,2025-02-13,32.69,30.59,454.22,73,Clear,0.0
DPR002965,PRJ009,2025-02-14,32.88,30.33,90.57,185,Cloudy,0.0
DPR002966,PRJ009,2025-02-15,33.08,31.25,393.31,108,Light Rain,0.01
DPR002967,PRJ009,2025-02-16,33.27,31.29,100.48,173,Clear,1.41
DPR002968,PRJ009,2025-02-17,33.46,30.67,322.02,164,Clear,0.62
DPR002969,PRJ009,2025-02-18,33.65,31.0,184.86,158,Cloudy,0.0
DPR002970,PRJ009,2025-02-19,33.84,31.4,388.3,165,Light Rain,0.44
DPR002971,PRJ009,2025-02-20,34.03,31.62,368.21,135,Clear,0.0
DPR002972,PRJ009,2025-02-21,34.23,31.96,197.95,75,Cloudy,1.17
DPR002973,PRJ009,2025-02-22,34.42,32.12,147.28,43,Cloudy,0.17
DPR002974,PRJ009,2025-02-23,34.61,32.3,168.93,176,Light Rain,0.71
DPR002975,PRJ009,2025-02-24,34.8,32.8,98.02,115,Clear,0.0
DPR002976,PRJ009,2025-02-25,34.99,33.06,408.35,40,Clear,0.0
DPR002977,PRJ009,2025-02-26,35.18,32.98,335.25,74,Clear,0.26
DPR002978,PRJ009,2025-02-27,35.38,32.9,109.98,192,Light Rain,0.0
DPR002979,PRJ009,2025-02-28,35.57,33.68,375.74,42,Light Rain,0.35
DPR002980,PRJ009,2025-03-01,35.76,33.47,320.41,165,Heavy Rain,0.0
DPR002981,PRJ009,2025-03-02,35.95,33.43,440.02,79,Light Rain,0.0
DPR002982,PRJ009,2025-03-03,36.14,33.86,311.51,54,Cloudy,0.16
DPR002983,PRJ009,2025-03-04,36.34,34.42,314.36,192,Heavy Rain,0.63
DPR002984,PRJ009,2025-03-05,36.53,34.41,316.81,205,Cloudy,0.98
DPR002985,PRJ009,2025-03-06,36.72,34.37,74.55,95,Clear,0.63
DPR002986,PRJ009,2025-03-07,36.91,34.33,391.48,149,Heavy Rain,0.28
